,id,station,date,prcp,tobs
1082,8931,USC00517948,2017-02-22,0.17,72.0
1083,8932,USC00517948,2017-02-23,0.0,72.0
1084,8933,USC00517948,2017-02-24,0.0,68.0
1085,8934,USC00517948,2017-02-27,,69.0
1086,8935,USC00517948,2017-02-28,,72.0
1087,8936,USC00517948,2017-03-01,2.4,66.0
1088,8937,USC00517948,2017-03-02,0.44,73.0
1089,8938,USC00517948,2017-03-03,0.14,70.0
1090,8939,USC00517948,2017-03-06,,67.0
1091,8940,USC00517948,2017-03-07,,67.0
1092,8941,USC00517948,2017-03-08,,67.0
1093,8942,USC00517948,2017-03-09,0.0,68.0
1094,8943,USC00517948,2017-03-10,0.0,68.0
1095,8944,USC00517948,2017-03-13,,69.0
1096,8945,USC00517948,2017-03-14,0.06,73.0
1097,8946,USC00517948,2017-03-15,0.0,75.0
1098,8947,USC00517948,2017-03-16,,71.0
1099,8948,USC00517948,2017-03-17,,72.0
1100,8949,USC00517948,2017-03-28,,73.0
1101,8950,USC00517948,2017-03-29,,74.0
1102,8951,USC00517948,2017-03-30,,77.0
1103,8952,USC00517948,2017-03-31,0.0,78.0
1104,8953,USC00517948,2017-04-03,,75.0
1105,8954,USC00517948,2017-04-04,0.0,75.0
1106,8955,USC00517948,2017-04-05,0.0,73.0
1107,8956,USC00517948,2017-04-06,0.0,73.0
1108,8957,USC00517948,2017-04-07,0.0,76.0
1109,8958,USC00517948,2017-04-10,,75.0
1110,8959,USC00517948,2017-04-11,,76.0
1111,8960,USC00517948,2017-04-12,,74.0
1112,8961,USC00517948,2017-04-13,,76.0
1113,8962,USC00517948,2017-04-17,,72.0
1114,8963,USC00517948,2017-04-18,0.0,75.0
1115,8964,USC00517948,2017-04-19,,76.0
1116,8965,USC00517948,2017-04-20,,75.0
1117,8966,USC00517948,2017-04-21,,74.0
1118,8967,USC00517948,2017-04-24,,78.0
1119,8968,USC00517948,2017-04-25,,78.0
1120,8969,USC00517948,2017-04-27,,78.0
1121,8970,USC00517948,2017-04-28,,76.0
1122,8971,USC00517948,2017-06-02,,79.0
1123,8972,USC00517948,2017-06-05,,78.0
1124,8973,USC00517948,2017-06-06,,80.0
1125,8974,USC00517948,2017-06-07,,80.0
1126,8975,USC00517948,2017-06-08,,78.0
1127,8976,USC00517948,2017-06-09,,80.0
1128,8977,USC00517948,2017-06-13,,81.0
1129,8978,USC00517948,2017-06-14,,78.0
1130,8979,USC00517948,2017-06-15,,77.0
1131,8980,USC00517948,2017-06-16,,78.0
1132,8981,USC00517948,2017-06-19,,78.0
1133,8982,USC00517948,2017-06-20,,77.0
1134,8983,USC00517948,2017-06-21,,76.0
1135,8984,USC00517948,2017-06-22,0.0,81.0
1136,8985,USC00517948,2017-06-23,0.0,76.0
1137,8986,USC00517948,2017-06-26,,82.0
1138,8987,USC00517948,2017-06-27,0.0,80.0
1139,8988,USC00517948,2017-06-28,0.0,80.0
1140,8989,USC00517948,2017-06-29,0.0,79.0
1141,8990,USC00517948,2017-06-30,0.12,74.0
1142,8991,USC00517948,2017-07-03,,87.0
1143,8992,USC00517948,2017-07-05,,80.0
1144,8993,USC00517948,2017-07-06,,79.0
1145,8994,USC00517948,2017-07-07,,79.0
1146,8995,USC00517948,2017-07-10,,78.0
1147,8996,USC00517948,2017-07-11,,81.0
1148,8997,USC00517948,2017-07-12,,80.0
1149,8998,USC00517948,2017-07-13,,81.0
1150,8999,USC00517948,2017-07-18,0.0,78.0
1151,9000,USC00517948,2017-07-19,0.0,81.0
1152,9001,USC00517948,2017-07-20,0.0,80.0
1153,9002,USC00517948,2017-07-21,0.0,81.0
1154,9003,USC00517948,2017-07-25,0.0,81.0
1155,9004,USC00517948,2017-07-26,,78.0
1156,9005,USC00517948,2017-07-27,,79.0
1157,9006,USC00517948,2017-07-28,0.01,80.0
1158,9007,USC00517948,2017-07-31,,81.0
1159,11860,USC00519523,2016-09-02,,81.0
1160,11861,USC00519523,2016-09-03,0.08,78.0
1161,11862,USC00519523,2016-09-04,0.74,84.0
1162,11863,USC00519523,2016-09-05,0.02,84.0
1163,11864,USC00519523,2016-09-06,0.03,78.0
1164,11865,USC00519523,2016-09-07,0.11,76.0
1165,11866,USC00519523,2016-09-08,0.01,79.0
1166,11867,USC00519523,2016-09-09,0.23,77.0
1167,11868,USC00519523,2016-09-10,0.14,78.0
1168,11869,USC00519523,2016-09-11,0.12,83.0
1169,11870,USC00519523,2016-09-12,0.15,78.0
1170,11871,USC00519523,2016-09-13,0.46,77.0
1171,11872,USC00519523,2016-09-14,1.19,77.0
1172,11873,USC00519523,2016-09-15,0.17,79.0
1173,11874,USC00519523,2016-09-16,0.01,78.0
1174,11875,USC00519523,2016-09-17,0.0,81.0
1175,11876,USC00519523,2016-09-18,0.04,81.0
1176,11877,USC00519523,2016-09-19,0.05,78.0
1177,11878,USC00519523,2016-09-20,0.04,77.0
1178,11879,USC00519523,2016-09-21,0.0,79.0
1179,11880,USC00519523,2016-09-22,0.01,79.0
1180,11881,USC00519523,2016-09-23,0.0,80.0
1181,11882,USC00519523,2016-09-24,0.0,83.0
1182,11883,USC00519523,2016-09-25,0.0,82.0
1183,11884,USC00519523,2016-09-26,0.34,78.0
1184,11885,USC00519523,2016-09-27,0.05,78.0
1185,11886,USC00519523,2016-09-28,0.0,78.0
1186,11887,USC00519523,2016-09-29,0.18,82.0
1187,11888,USC00519523,2016-09-30,0.15,78.0
1188,11889,USC00519523,2016-10-01,0.07,79.0
1189,11890,USC00519523,2016-10-02,0.0,81.0
1190,11891,USC00519523,2016-10-03,0.0,79.0
1191,11892,USC00519523,2016-10-04,0.0,80.0
1192,11893,USC00519523,2016-10-05,0.0,80.0
1193,11894,USC00519523,2016-10-06,0.0,80.0
1194,11895,USC00519523,2016-10-07,0.0,79.0
1195,11896,USC00519523,2016-10-08,0.0,82.0
1196,11897,USC00519523,2016-10-09,0.0,80.0
1197,11898,USC00519523,2016-10-10,0.0,78.0
1198,11899,USC00519523,2016-10-11,0.0,81.0
1199,11900,USC00519523,2016-10-12,0.0,81.0
1200,11901,USC00519523,2016-10-13,0.0,79.0
1201,11902,USC00519523,2016-10-14,0.0,80.0
1202,11903,USC00519523,2016-10-15,0.0,79.0
1203,11904,USC00519523,2016-10-16,0.0,81.0
1204,11905,USC00519523,2016-10-17,0.12,80.0
1205,11906,USC00519523,2016-10-18,0.02,80.0
1206,11907,USC00519523,2016-10-19,0.0,78.0
1207,11908,USC00519523,2016-10-21,,79.0
1208,11909,USC00519523,2016-10-22,0.0,80.0
1209,11910,USC00519523,2016-10-23,0.0,81.0
1210,11911,USC00519523,2016-10-24,0.0,75.0
1211,11912,USC00519523,2016-10-25,0.12,77.0
1212,11913,USC00519523,2016-10-26,0.02,78.0
1213,11914,USC00519523,2016-10-27,0.08,78.0
1214,11915,USC00519523,2016-10-28,0.06,78.0
1215,11916,USC00519523,2016-10-29,0.01,78.0
1216,11917,USC00519523,2016-10-30,0.0,79.0
1217,11918,USC00519523,2016-10-31,0.13,78.0
1218,11919,USC00519523,2016-11-01,0.01,79.0
1219,11920,USC00519523,2016-11-02,0.0,76.0
1220,11921,USC00519523,2016-11-03,0.0,77.0
1221,11922,USC00519523,2016-11-04,0.0,76.0
1222,11923,USC00519523,2016-11-05,0.02,78.0
1223,11924,USC00519523,2016-11-06,0.0,78.0
1224,11925,USC00519523,2016-11-07,0.0,76.0
1225,11926,USC00519523,2016-11-08,0.15,77.0
1226,11927,USC00519523,2016-11-09,0.0,75.0
1227,11928,USC00519523,2016-11-10,0.0,72.0
1228,11929,USC00519523,2016-11-11,0.0,73.0
1229,11930,USC00519523,2016-11-12,0.0,79.0
1230,11931,USC00519523,2016-11-13,0.0,79.0
1231,11932,USC00519523,2016-11-14,0.0,78.0
1232,11933,USC00519523,2016-11-15,0.0,77.0
1233,11934,USC00519523,2016-11-16,0.07,77.0
1234,11935,USC00519523,2016-11-17,0.0,77.0
1235,11936,USC00519523,2016-11-18,0.02,77.0
1236,11937,USC00519523,2016-11-19,0.13,76.0
1237,11938,USC00519523,2016-11-20,0.4,80.0
1238,11939,USC00519523,2016-11-21,0.07,75.0
1239,11940,USC00519523,2016-11-22,0.31,76.0
1240,11941,USC00519523,2016-11-23,0.03,75.0
1241,11942,USC00519523,2016-11-24,0.21,75.0
1242,11943,USC00519523,2016-11-25,0.11,76.0
1243,11944,USC00519523,2016-11-26,0.03,78.0
1244,11945,USC00519523,2016-11-27,0.0,78.0
1245,11946,USC00519523,2016-11-28,0.0,77.0
1246,11947,USC00519523,2016-11-29,0.06,76.0
1247,11948,USC00519523,2016-11-30,0.0,76.0
1248,11949,USC00519523,2016-12-01,0.16,76.0
1249,11950,USC00519523,2016-12-02,0.01,75.0
1250,11951,USC00519523,2016-12-03,0.02,75.0
1251,11952,USC00519523,2016-12-04,0.32,75.0
1252,11953,USC00519523,2016-12-05,0.45,70.0
1253,11954,USC00519523,2016-12-06,0.0,70.0
1254,11955,USC00519523,2016-12-07,0.07,74.0
1255,11956,USC00519523,2016-12-08,0.01,73.0
1256,11957,USC00519523,2016-12-10,,72.0
1257,11958,USC00519523,2016-12-11,0.06,78.0
1258,11959,USC00519523,2016-12-12,0.0,67.0
1259,11960,USC00519523,2016-12-13,0.15,69.0
1260,11961,USC00519523,2016-12-14,0.05,71.0
1261,11962,USC00519523,2016-12-15,0.0,74.0
1262,11963,USC00519523,2016-12-16,0.0,63.0
1263,11964,USC00519523,2016-12-17,0.16,76.0
1264,11965,USC00519523,2016-12-18,0.27,76.0
1265,11966,USC00519523,2016-12-19,0.02,71.0
1266,11967,USC00519523,2016-12-20,0.01,76.0
1267,11968,USC00519523,2016-12-21,0.06,77.0
1268,11969,USC00519523,2016-12-22,0.14,73.0
1269,11970,USC00519523,2016-12-23,0.02,71.0
1270,11971,USC00519523,2016-12-24,0.06,78.0
1271,11972,USC00519523,2016-12-25,0.0,78.0
1272,11973,USC00519523,2016-12-26,0.06,75.0
1273,11974,USC00519523,2016-12-27,0.0,75.0
1274,11975,USC00519523,2016-12-28,0.06,72.0
1275,11976,USC00519523,2016-12-29,0.05,77.0
1276,11977,USC00519523,2016-12-30,0.07,72.0
1277,11978,USC00519523,2017-01-01,,74.0
1278,11979,USC00519523,2017-01-03,,73.0
1279,11980,USC00519523,2017-01-04,0.18,73.0
1280,11981,USC00519523,2017-01-05,0.42,71.0
1281,11982,USC00519523,2017-01-06,0.01,74.0
1282,11983,USC00519523,2017-01-07,0.0,72.0
1283,11984,USC00519523,2017-01-08,0.0,74.0
1284,11985,USC00519523,2017-01-09,0.0,77.0
1285,11986,USC00519523,2017-01-10,0.0,75.0
1286,11987,USC00519523,2017-01-12,,81.0
1287,11988,USC00519523,2017-01-15,,78.0
1288,11989,USC00519523,2017-01-16,0.0,80.0
1289,11990,USC00519523,2017-01-18,,75.0
1290,11991,USC00519523,2017-01-19,0.0,78.0
1291,11992,USC00519523,2017-01-20,0.0,73.0
1292,11993,USC00519523,2017-01-21,0.11,74.0
1293,11994,USC00519523,2017-01-22,0.04,74.0
1294,11995,USC00519523,2017-01-23,0.0,74.0
1295,11996,USC00519523,2017-01-24,0.08,74.0
1296,11997,USC00519523,2017-01-25,0.0,72.0
1297,11998,USC00519523,2017-01-26,0.0,74.0
1298,11999,USC00519523,2017-01-27,0.0,74.0
1299,12000,USC00519523,2017-01-29,,73.0
1300,12001,USC00519523,2017-01-30,0.0,70.0
1301,12002,USC00519523,2017-01-31,0.0,70.0
1302,12003,USC00519523,2017-02-01,0.0,70.0
1303,12004,USC00519523,2017-02-02,0.0,64.0
1304,12005,USC00519523,2017-02-03,0.0,62.0
1305,12006,USC00519523,2017-02-04,0.0,76.0
1306,12007,USC00519523,2017-02-05,0.0,77.0
1307,12008,USC00519523,2017-02-06,0.0,76.0
1308,12009,USC00519523,2017-02-07,1.8,72.0
1309,12010,USC00519523,2017-02-08,0.0,74.0
1310,12011,USC00519523,2017-02-09,0.0,60.0
1311,12012,USC00519523,2017-02-10,0.0,74.0
1312,12013,USC00519523,2017-02-11,5.04,70.0
1313,12014,USC00519523,2017-02-12,0.07,73.0
1314,12015,USC00519523,2017-02-13,0.0,78.0
1315,12016,USC00519523,2017-02-15,,76.0
1316,12017,USC00519523,2017-02-16,0.67,72.0
1317,12018,USC00519523,2017-02-17,0.06,75.0
1318,12019,USC00519523,2017-02-18,0.01,67.0
1319,12020,USC00519523,2017-02-20,,71.0
1320,12021,USC00519523,2017-02-22,0.13,72.0
1321,12022,USC00519523,2017-02-23,0.0,73.0
1322,12023,USC00519523,2017-02-24,0.0,70.0
1323,12024,USC00519523,2017-02-26,,67.0
1324,12025,USC00519523,2017-02-27,0.0,77.0
1325,12026,USC00519523,2017-02-28,0.0,73.0
1326,12027,USC00519523,2017-03-01,0.59,73.0
1327,12028,USC00519523,2017-03-02,1.48,75.0
1328,12029,USC00519523,2017-03-03,0.25,74.0
1329,12030,USC00519523,2017-03-04,0.0,77.0
1330,12031,USC00519523,2017-03-06,,69.0
1331,12032,USC00519523,2017-03-09,,70.0
1332,12033,USC00519523,2017-03-10,0.0,69.0
1333,12034,USC00519523,2017-03-11,0.0,81.0
1334,12035,USC00519523,2017-03-12,0.0,74.0
1335,12036,USC00519523,2017-03-13,0.0,69.0
1336,12037,USC00519523,2017-03-14,0.0,74.0
1337,12038,USC00519523,2017-03-15,0.0,71.0
1338,12039,USC00519523,2017-03-16,0.0,69.0
1339,12040,USC00519523,2017-03-17,0.35,70.0
1340,12041,USC00519523,2017-03-18,0.0,74.0
1341,12042,USC00519523,2017-03-19,0.0,74.0
1342,12043,USC00519523,2017-03-20,0.0,75.0
1343,12044,USC00519523,2017-03-21,0.0,75.0
1344,12045,USC00519523,2017-03-22,0.0,75.0
1345,12046,USC00519523,2017-03-23,0.02,75.0
1346,12047,USC00519523,2017-03-24,0.07,76.0
1347,12048,USC00519523,2017-03-25,0.43,75.0
1348,12049,USC00519523,2017-03-26,0.0,80.0
1349,12050,USC00519523,2017-03-27,0.0,76.0
1350,12051,USC00519523,2017-03-28,0.0,76.0
1351,12052,USC00519523,2017-03-29,0.08,74.0
1352,12053,USC00519523,2017-03-30,0.0,78.0
1353,12054,USC00519523,2017-03-31,0.0,75.0
1354,12055,USC00519523,2017-04-01,0.0,80.0
1355,12056,USC00519523,2017-04-02,0.0,79.0
1356,12057,USC00519523,2017-04-03,0.0,76.0
1357,12058,USC00519523,2017-04-04,0.0,78.0
1358,12059,USC00519523,2017-04-05,0.0,77.0
1359,12060,USC00519523,2017-04-06,0.0,76.0
1360,12061,USC00519523,2017-04-07,0.0,78.0
1361,12062,USC00519523,2017-04-09,,74.0
1362,12063,USC00519523,2017-04-10,0.0,75.0
1363,12064,USC00519523,2017-04-11,0.0,82.0
1364,12065,USC00519523,2017-04-12,0.0,80.0
1365,12066,USC00519523,2017-04-13,0.0,79.0
1366,12067,USC00519523,2017-04-14,0.36,75.0
1367,12068,USC00519523,2017-04-15,0.0,79.0
1368,12069,USC00519523,2017-04-16,0.0,74.0
1369,12070,USC00519523,2017-04-17,0.3,71.0
1370,12071,USC00519523,2017-04-18,0.15,76.0
1371,12072,USC00519523,2017-04-19,0.0,74.0
1372,12073,USC00519523,2017-04-20,0.35,76.0
1373,12074,USC00519523,2017-04-21,2.36,70.0
1374,12075,USC00519523,2017-04-24,,80.0
1375,12076,USC00519523,2017-04-25,0.0,76.0
1376,12077,USC00519523,2017-04-26,0.01,81.0
1377,12078,USC00519523,2017-04-27,0.0,76.0
1378,12079,USC00519523,2017-04-28,0.0,76.0
1379,12080,USC00519523,2017-04-29,6.25,70.0
1380,12081,USC00519523,2017-04-30,1.31,64.0
1381,12082,USC00519523,2017-05-01,0.07,73.0
1382,12083,USC00519523,2017-05-02,0.0,78.0
1383,12084,USC00519523,2017-05-03,0.0,78.0
1384,12085,USC00519523,2017-05-04,0.0,77.0
1385,12086,USC00519523,2017-05-05,0.0,79.0
1386,12087,USC00519523,2017-05-06,0.0,80.0
1387,12088,USC00519523,2017-05-07,0.0,78.0
1388,12089,USC00519523,2017-05-08,0.0,80.0
1389,12090,USC00519523,2017-05-09,0.68,75.0
1390,12091,USC00519523,2017-05-10,0.06,76.0
1391,12092,USC00519523,2017-05-11,0.0,78.0
1392,12093,USC00519523,2017-05-12,0.0,77.0
1393,12094,USC00519523,2017-05-13,0.0,76.0
1394,12095,USC00519523,2017-05-14,0.0,78.0
1395,12096,USC00519523,2017-05-15,0.06,77.0
1396,12097,USC00519523,2017-05-16,0.0,76.0
1397,12098,USC00519523,2017-05-17,0.0,77.0
1398,12099,USC00519523,2017-05-18,0.46,71.0
1399,12100,USC00519523,2017-05-20,,79.0
1400,12101,USC00519523,2017-05-21,0.0,80.0
1401,12102,USC00519523,2017-05-22,0.0,76.0
1402,12103,USC00519523,2017-05-23,0.0,76.0
1403,12104,USC00519523,2017-05-24,0.61,76.0
1404,12105,USC00519523,2017-05-25,0.55,75.0
1405,12106,USC00519523,2017-05-26,0.0,77.0
1406,12107,USC00519523,2017-05-27,0.0,79.0
1407,12108,USC00519523,2017-05-28,0.0,82.0
1408,12109,USC00519523,2017-05-29,0.0,80.0
1409,12110,USC00519523,2017-05-30,0.11,78.0
1410,12111,USC00519523,2017-05-31,0.0,79.0
1411,12112,USC00519523,2017-06-01,0.0,79.0
1412,12113,USC00519523,2017-06-02,0.0,81.0
1413,12114,USC00519523,2017-06-03,0.15,79.0
1414,12115,USC00519523,2017-06-04,0.0,81.0
1415,12116,USC00519523,2017-06-05,0.0,78.0
1416,12117,USC00519523,2017-06-06,0.0,78.0
1417,12118,USC00519523,2017-06-07,0.0,78.0
1418,12119,USC00519523,2017-06-08,0.0,77.0
1419,12120,USC00519523,2017-06-09,0.0,78.0
1420,12121,USC00519523,2017-06-10,0.13,75.0
1421,12122,USC00519523,2017-06-11,0.25,81.0
1422,12123,USC00519523,2017-06-12,0.14,80.0
1423,12124,USC00519523,2017-06-13,0.03,77.0
1424,12125,USC00519523,2017-06-14,0.06,80.0
1425,12126,USC00519523,2017-06-15,0.0,78.0
1426,12127,USC00519523,2017-06-16,0.0,80.0
1427,12128,USC00519523,2017-06-17,0.0,77.0
1428,12129,USC00519523,2017-06-18,0.0,78.0
1429,12130,USC00519523,2017-06-19,0.01,78.0
1430,12131,USC00519523,2017-06-21,,80.0
1431,12132,USC00519523,2017-06-22,0.0,80.0
1432,12133,USC00519523,2017-06-23,0.05,79.0
1433,12134,USC00519523,2017-06-24,0.0,82.0
1434,12135,USC00519523,2017-06-25,0.0,80.0
1435,12136,USC00519523,2017-06-26,0.0,81.0
1436,12137,USC00519523,2017-06-27,0.0,81.0
1437,12138,USC00519523,2017-06-28,0.0,79.0
1438,12139,USC00519523,2017-06-29,0.0,78.0
1439,12140,USC00519523,2017-06-30,0.07,75.0
1440,12141,USC00519523,2017-07-02,,80.0
1441,12142,USC00519523,2017-07-03,0.02,81.0
1442,12143,USC00519523,2017-07-05,,80.0
1443,12144,USC00519523,2017-07-06,0.0,79.0
1444,12145,USC00519523,2017-07-07,0.0,79.0
1445,12146,USC00519523,2017-07-08,0.0,77.0
1446,12147,USC00519523,2017-07-09,0.0,82.0
1447,12148,USC00519523,2017-07-10,0.0,82.0
1448,12149,USC00519523,2017-07-11,0.0,79.0
1449,12150,USC00519523,2017-07-12,0.0,82.0
1450,12151,USC00519523,2017-07-13,0.11,79.0
1451,12152,USC00519523,2017-07-14,0.0,80.0
1452,12153,USC00519523,2017-07-15,0.0,82.0
1453,12154,USC00519523,2017-07-16,0.0,82.0
1454,12155,USC00519523,2017-07-17,0.0,82.0
1455,12156,USC00519523,2017-07-18,0.0,83.0
1456,12157,USC00519523,2017-07-19,0.0,80.0
1457,12158,USC00519523,2017-07-20,0.33,80.0
1458,12159,USC00519523,2017-07-21,0.0,80.0
1459,12160,USC00519523,2017-07-22,0.0,78.0
1460,12161,USC00519523,2017-07-24,,79.0
1461,12162,USC00519523,2017-07-25,0.05,80.0
1462,12163,USC00519523,2017-07-26,0.0,84.0
1463,12164,USC00519523,2017-07-27,0.0,80.0
1464,12165,USC00519523,2017-07-28,0.0,81.0
1465,12166,USC00519523,2017-07-29,0.0,83.0
1466,12167,USC00519523,2017-07-30,0.0,84.0
1467,12168,USC00519523,2017-07-31,0.0,82.0
1468,12169,USC00519523,2017-08-01,0.0,75.0
1469,12170,USC00519523,2017-08-02,0.0,83.0
1470,12171,USC00519523,2017-08-03,0.0,80.0
1471,12172,USC00519523,2017-08-04,0.0,82.0
1472,12173,USC00519523,2017-08-06,0.0,83.0
1473,12174,USC00519523,2017-08-07,0.0,83.0
1474,12175,USC00519523,2017-08-08,0.0,82.0
1475,12176,USC00519523,2017-08-10,0.0,80.0
1476,12177,USC00519523,2017-08-11,0.0,81.0
1477,12178,USC00519523,2017-08-12,0.0,83.0
1478,12179,USC00519523,2017-08-13,0.0,84.0
1479,12180,USC00519523,2017-08-14,0.08,75.0
1480,12181,USC00519523,2017-08-15,0.06,79.0
1481,12182,USC00519523,2017-08-16,0.07,79.0
1482,12183,USC00519523,2017-08-17,0.05,83.0
1483,12184,USC00519523,2017-08-19,,85.0
1484,12185,USC00519523,2017-08-21,,82.0
1485,12186,USC00519523,2017-08-22,0.0,82.0
1486,12187,USC00519523,2017-08-23,0.08,82.0
1487,14617,USC00519281,2016-09-01,0.02,80.0
1488,14618,USC00519281,2016-09-02,0.01,80.0
1489,14619,USC00519281,2016-09-03,0.12,78.0
1490,14620,USC00519281,2016-09-04,0.14,78.0
1491,14621,USC00519281,2016-09-05,0.03,78.0
1492,14622,USC00519281,2016-09-06,0.11,73.0
1493,14623,USC00519281,2016-09-07,0.16,74.0
1494,14624,USC00519281,2016-09-08,0.07,80.0
1495,14625,USC00519281,2016-09-09,0.16,79.0
1496,14626,USC00519281,2016-09-10,0.09,77.0
1497,14627,USC00519281,2016-09-11,0.3,80.0
1498,14628,USC00519281,2016-09-12,0.31,76.0
1499,14629,USC00519281,2016-09-13,0.34,79.0
1500,14630,USC00519281,2016-09-14,2.33,75.0
1501,14631,USC00519281,2016-09-15,0.83,79.0
1502,14632,USC00519281,2016-09-16,0.06,78.0
1503,14633,USC00519281,2016-09-17,0.36,79.0
1504,14634,USC00519281,2016-09-18,0.07,78.0
1505,14635,USC00519281,2016-09-19,0.01,78.0
1506,14636,USC00519281,2016-09-20,0.22,76.0
1507,14637,USC00519281,2016-09-21,0.07,74.0
1508,14638,USC00519281,2016-09-22,0.34,77.0
1509,14639,USC00519281,2016-09-23,0.94,78.0
1510,14640,USC00519281,2016-09-24,0.01,79.0
1511,14641,USC00519281,2016-09-25,0.03,79.0
1512,14642,USC00519281,2016-09-26,0.17,77.0
1513,14643,USC00519281,2016-09-27,0.17,80.0
1514,14644,USC00519281,2016-09-28,0.0,78.0
1515,14645,USC00519281,2016-09-29,0.59,78.0
1516,14646,USC00519281,2016-09-30,0.25,78.0
1517,14647,USC00519281,2016-10-01,0.14,77.0
1518,14648,USC00519281,2016-10-02,0.06,79.0
1519,14649,USC00519281,2016-10-03,0.16,79.0
1520,14650,USC00519281,2016-10-04,0.03,79.0
1521,14651,USC00519281,2016-10-05,0.01,79.0
1522,14652,USC00519281,2016-10-06,0.0,75.0
1523,14653,USC00519281,2016-10-07,0.0,76.0
1524,14654,USC00519281,2016-10-08,0.0,73.0
1525,14655,USC00519281,2016-10-09,0.0,72.0
1526,14656,USC00519281,2016-10-10,0.0,71.0
1527,14657,USC00519281,2016-10-11,0.28,77.0
1528,14658,USC00519281,2016-10-12,0.03,79.0
1529,14659,USC00519281,2016-10-13,0.0,78.0
1530,14660,USC00519281,2016-10-14,0.0,79.0
1531,14661,USC00519281,2016-10-15,0.04,77.0
1532,14662,USC00519281,2016-10-16,0.0,79.0
1533,14663,USC00519281,2016-10-17,0.01,77.0
1534,14664,USC00519281,2016-10-18,0.02,78.0
1535,14665,USC00519281,2016-10-19,0.11,78.0
1536,14666,USC00519281,2016-10-20,0.0,78.0
1537,14667,USC00519281,2016-10-21,0.0,78.0
1538,14668,USC00519281,2016-10-22,0.15,77.0
1539,14669,USC00519281,2016-10-23,0.02,74.0
1540,14670,USC00519281,2016-10-24,0.08,75.0
1541,14671,USC00519281,2016-10-25,0.11,76.0
1542,14672,USC00519281,2016-10-26,0.01,73.0
1543,14673,USC00519281,2016-10-27,0.22,76.0
1544,14674,USC00519281,2016-10-28,0.05,74.0
1545,14675,USC00519281,2016-10-29,0.1,77.0
1546,14676,USC00519281,2016-10-30,0.16,76.0
1547,14677,USC00519281,2016-10-31,0.07,76.0
1548,14678,USC00519281,2016-11-01,0.1,74.0
1549,14679,USC00519281,2016-11-02,0.0,75.0
1550,14680,USC00519281,2016-11-03,0.0,75.0
1551,14681,USC00519281,2016-11-04,0.0,75.0
1552,14682,USC00519281,2016-11-05,0.03,75.0
1553,14683,USC00519281,2016-11-06,0.01,71.0
1554,14684,USC00519281,2016-11-07,0.0,63.0
1555,14685,USC00519281,2016-11-08,0.21,70.0
1556,14686,USC00519281,2016-11-09,0.11,68.0
1557,14687,USC00519281,2016-11-10,0.0,67.0
1558,14688,USC00519281,2016-11-11,0.0,77.0
1559,14689,USC00519281,2016-11-12,0.0,74.0
1560,14690,USC00519281,2016-11-13,0.0,77.0
1561,14691,USC00519281,2016-11-14,0.0,76.0
1562,14692,USC00519281,2016-11-15,0.0,76.0
1563,14693,USC00519281,2016-11-16,0.24,75.0
1564,14694,USC00519281,2016-11-17,0.01,76.0
1565,14695,USC00519281,2016-11-18,0.0,75.0
1566,14696,USC00519281,2016-11-19,0.11,73.0
1567,14697,USC00519281,2016-11-20,0.39,75.0
1568,14698,USC00519281,2016-11-21,0.11,73.0
1569,14699,USC00519281,2016-11-22,2.05,75.0
1570,14700,USC00519281,2016-11-23,0.25,74.0
1571,14701,USC00519281,2016-11-24,0.3,75.0
1572,14702,USC00519281,2016-11-25,0.08,74.0
1573,14703,USC00519281,2016-11-26,0.06,75.0
1574,14704,USC00519281,2016-11-27,0.17,73.0
1575,14705,USC00519281,2016-11-28,0.0,75.0
1576,14706,USC00519281,2016-11-29,0.09,73.0
1577,14707,USC00519281,2016-11-30,0.05,73.0
1578,14708,USC00519281,2016-12-01,0.37,74.0
1579,14709,USC00519281,2016-12-02,0.35,70.0
1580,14710,USC00519281,2016-12-03,0.77,72.0
1581,14711,USC00519281,2016-12-04,0.04,70.0
1582,14712,USC00519281,2016-12-05,0.22,67.0
1583,14713,USC00519281,2016-12-06,0.0,67.0
1584,14714,USC00519281,2016-12-07,0.12,69.0
1585,14715,USC00519281,2016-12-08,0.07,70.0
1586,14716,USC00519281,2016-12-09,0.31,68.0
1587,14717,USC00519281,2016-12-10,0.02,69.0
1588,14718,USC00519281,2016-12-11,0.0,69.0
1589,14719,USC00519281,2016-12-12,0.0,66.0
1590,14720,USC00519281,2016-12-13,0.04,65.0
1591,14721,USC00519281,2016-12-14,0.92,68.0
1592,14722,USC00519281,2016-12-15,0.14,62.0
1593,14723,USC00519281,2016-12-16,0.03,75.0
1594,14724,USC00519281,2016-12-17,0.07,70.0
1595,14725,USC00519281,2016-12-18,0.16,69.0
1596,14726,USC00519281,2016-12-19,0.03,76.0
1597,14727,USC00519281,2016-12-20,0.0,76.0
1598,14728,USC00519281,2016-12-21,0.11,74.0
1599,14729,USC00519281,2016-12-22,0.86,73.0
1600,14730,USC00519281,2016-12-23,0.24,71.0
1601,14731,USC00519281,2016-12-24,0.2,74.0
1602,14732,USC00519281,2016-12-25,0.02,74.0
1603,14733,USC00519281,2016-12-26,0.22,72.0
1604,14734,USC00519281,2016-12-27,0.05,71.0
1605,14735,USC00519281,2016-12-28,0.09,72.0
1606,14736,USC00519281,2016-12-29,0.52,74.0
